Test Type,RMSE,DTW avg values
ECG200 with 12 segments for 2 permutations and nobottleneck,0.428344230256321,14.7790198366684
ECG200 with 12 segments for 3 permutations and nobottleneck,0.399853631916659,14.2275067021134
ECG200 with 12 segments for 4 permutations and nobottleneck,0.382309437495389,13.0576954240868
ECG200 with 12 segments for 5 permutations and nobottleneck,0.344243293077275,12.6349695439818
ECG200 with 12 segments for 6 permutations and nobottleneck,0.338014639689173,12.1227616266933
ECG200 with 12 segments for 7 permutations and nobottleneck,0.339010728980018,12.4974171818171
ECG200 with 12 segments for 8 permutations and nobottleneck,0.322478734165484,11.6526891868214
ECG200 with 12 segments for 9 permutations and nobottleneck,0.341522515074898,11.5830683878605
ECG200 with 12 segments for 10 permutations and nobottleneck,0.317512060776955,11.7416171657746
ECG200 with 12 segments for 11 permutations and nobottleneck,0.31937801352121,11.5678568848904
ECG200 with 12 segments for 12 permutations and nobottleneck,0.337931510573095,11.6635375106588
ECG200 with 13 segments for 1 permutations and bottleneck,0.521020086764233,19.1001671743695
ECG200 with 13 segments for 1 permutations and nobottleneck,0.484166706614385,17.4068908045583
ECG200 with 13 segments for 2 permutations and nobottleneck,0.400500368048354,14.2130757903741
ECG200 with 13 segments for 3 permutations and nobottleneck,0.375807974353537,13.2107749408499
ECG200 with 13 segments for 4 permutations and nobottleneck,0.369134780493875,13.4384453492393
ECG200 with 13 segments for 5 permutations and nobottleneck,0.363867468949004,13.1754148848276
ECG200 with 13 segments for 6 permutations and nobottleneck,0.341236449748227,12.3537439571887
ECG200 with 13 segments for 7 permutations and nobottleneck,0.33797549544962,12.1066202920935
ECG200 with 13 segments for 8 permutations and nobottleneck,0.345373701114031,11.7887868839491
ECG200 with 13 segments for 9 permutations and nobottleneck,0.320671688318987,11.4219846520818
ECG200 with 13 segments for 10 permutations and nobottleneck,0.323049178176969,11.4187450781988
ECG200 with 13 segments for 11 permutations and nobottleneck,0.327878625609248,11.4255404573774
ECG200 with 13 segments for 12 permutations and nobottleneck,0.339334492958298,11.4323752641725
ECG200 with 13 segments for 13 permutations and nobottleneck,0.286596808461905,11.154920711967
ECG200 with 14 segments for 1 permutations and bottleneck,0.513404556622208,18.4291666547093
ECG200 with 14 segments for 1 permutations and nobottleneck,0.463251222522074,16.138994604541
ECG200 with 14 segments for 2 permutations and nobottleneck,0.392920577994611,13.8398866555458
ECG200 with 14 segments for 3 permutations and nobottleneck,0.356272885721479,13.1955952912934
ECG200 with 14 segments for 4 permutations and nobottleneck,0.358530962377047,12.9688906405017
ECG200 with 14 segments for 5 permutations and nobottleneck,0.342209285885612,11.870805458212
ECG200 with 14 segments for 6 permutations and nobottleneck,0.327764858850674,12.2951973672239
ECG200 with 14 segments for 7 permutations and nobottleneck,0.296289790925132,11.2737386777891
ECG200 with 14 segments for 8 permutations and nobottleneck,0.360047051668114,11.6724447410061
ECG200 with 14 segments for 9 permutations and nobottleneck,0.321336312132801,11.3325873999451
ECG200 with 14 segments for 10 permutations and nobottleneck,0.323492347110525,11.4785559468677
ECG200 with 14 segments for 11 permutations and nobottleneck,0.333228353083209,11.5391740142028
ECG200 with 14 segments for 12 permutations and nobottleneck,0.307514454294941,10.6462213816017
ECG200 with 14 segments for 13 permutations and nobottleneck,0.317718875067753,10.5957612737017
ECG200 with 14 segments for 14 permutations and nobottleneck,0.322952634535522,11.0356416149845
ECG200 with 15 segments for 1 permutations and bottleneck,0.508899397412536,16.3363694677469
ECG200 with 15 segments for 1 permutations and nobottleneck,0.463554188698014,16.8014942332004
ECG200 with 15 segments for 2 permutations and nobottleneck,0.381447276924454,14.263450829652
ECG200 with 15 segments for 3 permutations and nobottleneck,0.37786716787491,13.403870067081
ECG200 with 15 segments for 4 permutations and nobottleneck,0.352250615469637,12.8902400610908
ECG200 with 15 segments for 5 permutations and nobottleneck,0.339193408669583,12.3875008893899
ECG200 with 15 segments for 6 permutations and nobottleneck,0.324452300323527,11.8456459700931
ECG200 with 15 segments for 7 permutations and nobottleneck,0.325139649154766,11.5274501505822
ECG200 with 15 segments for 8 permutations and nobottleneck,0.323503577930443,11.6281184594099
ECG200 with 15 segments for 9 permutations and nobottleneck,0.296327737185568,10.9467721720483
ECG200 with 15 segments for 10 permutations and nobottleneck,0.309262904815942,11.5563659855812
ECG200 with 15 segments for 11 permutations and nobottleneck,0.316665781550213,11.4987542966834
ECG200 with 15 segments for 12 permutations and nobottleneck,0.321272985535412,11.3985279530742
ECG200 with 15 segments for 13 permutations and nobottleneck,0.314175621452922,11.4480656151429
ECG200 with 15 segments for 14 permutations and nobottleneck,0.296776383610995,11.1629061397234
ECG200 with 15 segments for 15 permutations and nobottleneck,0.30166246964881,10.9769578745803
ECG200 with 16 segments for 1 permutations and bottleneck,0.503123554993855,16.7734295113615
ECG200 with 16 segments for 1 permutations and nobottleneck,0.42893190484548,15.8694667051349
ECG200 with 16 segments for 2 permutations and nobottleneck,0.390870684000003,14.0780044855627
ECG200 with 16 segments for 3 permutations and nobottleneck,0.37286524379475,13.499735312232
ECG200 with 16 segments for 4 permutations and nobottleneck,0.351454850262321,12.7407267186854
ECG200 with 16 segments for 5 permutations and nobottleneck,0.333412149296685,12.3804267500555
ECG200 with 16 segments for 6 permutations and nobottleneck,0.336215839442803,12.3007762266047
ECG200 with 16 segments for 7 permutations and nobottleneck,0.32406194095088,11.7007794546809
ECG200 with 16 segments for 8 permutations and nobottleneck,0.321007222642442,11.5700379984898
ECG200 with 16 segments for 9 permutations and nobottleneck,0.322079795587386,11.8880988316402
ECG200 with 16 segments for 10 permutations and nobottleneck,0.316936984259359,11.7467042160461
ECG200 with 16 segments for 11 permutations and nobottleneck,0.304048546927191,11.4981475529452
ECG200 with 16 segments for 12 permutations and nobottleneck,0.322074179603667,11.3059780125311
ECG200 with 16 segments for 13 permutations and nobottleneck,0.309407520653462,11.16096214595
ECG200 with 16 segments for 14 permutations and nobottleneck,0.291993125238241,11.0817822858399
ECG200 with 16 segments for 15 permutations and nobottleneck,0.296846026738221,10.88840813847
ECG200 with 16 segments for 16 permutations and nobottleneck,0.311065762685964,11.0609088997736
ECG200 with 17 segments for 1 permutations and bottleneck,0.431691049576787,15.5944900702791
ECG200 with 17 segments for 1 permutations and nobottleneck,0.390070130722265,14.7191748602137
ECG200 with 17 segments for 2 permutations and nobottleneck,0.359142383543073,13.6939713029225
ECG200 with 17 segments for 3 permutations and nobottleneck,0.338867280012183,13.1009511929531
ECG200 with 17 segments for 4 permutations and nobottleneck,0.325218457544688,12.4702601551909
ECG200 with 17 segments for 5 permutations and nobottleneck,0.322687054716892,11.9901160896376
ECG200 with 17 segments for 6 permutations and nobottleneck,0.311037309223448,12.0842668729244
ECG200 with 17 segments for 7 permutations and nobottleneck,0.300490813088599,11.1301778510004
ECG200 with 17 segments for 8 permutations and nobottleneck,0.297367681081574,11.3646036591463
ECG200 with 17 segments for 9 permutations and nobottleneck,0.335168043673493,11.3822809814669
ECG200 with 17 segments for 10 permutations and nobottleneck,0.310992981097415,10.927514269699
ECG200 with 17 segments for 11 permutations and nobottleneck,0.290078677579733,10.9110698897783
ECG200 with 17 segments for 12 permutations and nobottleneck,0.305728408890565,10.8378725469569
ECG200 with 17 segments for 13 permutations and nobottleneck,0.288078594803119,10.9841770752854
ECG200 with 17 segments for 14 permutations and nobottleneck,0.298256257917284,10.5402155587085
ECG200 with 17 segments for 15 permutations and nobottleneck,0.300736624404042,10.5545242765926
ECG200 with 17 segments for 16 permutations and nobottleneck,0.282824327198246,10.8434492607544
ECG200 with 17 segments for 17 permutations and nobottleneck,0.269012648825233,10.2993886704678
ECG200 with 18 segments for 1 permutations and bottleneck,0.416193753701495,15.14035731799
ECG200 with 18 segments for 1 permutations and nobottleneck,0.410246708809858,15.1692544437948
ECG200 with 18 segments for 2 permutations and nobottleneck,0.353429274324261,13.0786404381924
ECG200 with 18 segments for 3 permutations and nobottleneck,0.344342397230972,13.2660029038416
ECG200 with 18 segments for 4 permutations and nobottleneck,0.326698585207578,12.194439555268
ECG200 with 18 segments for 5 permutations and nobottleneck,0.31261126570457,12.0599714620589
ECG200 with 18 segments for 6 permutations and nobottleneck,0.31547385998829,12.2405912158568
ECG200 with 18 segments for 7 permutations and nobottleneck,0.287633551987203,11.6658317086794
ECG200 with 18 segments for 8 permutations and nobottleneck,0.304798805712979,11.5410800278018
ECG200 with 18 segments for 9 permutations and nobottleneck,0.284198688770577,10.9642623900636
ECG200 with 18 segments for 10 permutations and nobottleneck,0.276465530487964,11.3831924276314
ECG200 with 18 segments for 11 permutations and nobottleneck,0.300051945639152,11.0132737745423
ECG200 with 18 segments for 12 permutations and nobottleneck,0.313351253890408,11.1050434162581
ECG200 with 18 segments for 13 permutations and nobottleneck,0.27620292046842,10.7944800767022
ECG200 with 18 segments for 14 permutations and nobottleneck,0.318290270470459,10.7837740139157
ECG200 with 18 segments for 15 permutations and nobottleneck,0.269877195116734,10.8551648313684
ECG200 with 18 segments for 16 permutations and nobottleneck,0.27355305264764,10.6242545459855
ECG200 with 18 segments for 17 permutations and nobottleneck,0.307121920673478,10.8391250198192
ECG200 with 18 segments for 18 permutations and nobottleneck,0.283159591187015,10.619966146972
ECG200 with 19 segments for 1 permutations and bottleneck,0.497525288170612,17.4225643044555
ECG200 with 19 segments for 1 permutations and nobottleneck,0.418953910669482,15.513773252508
ECG200 with 19 segments for 2 permutations and nobottleneck,0.354741394438678,13.7586635572789
ECG200 with 19 segments for 3 permutations and nobottleneck,0.353567720035579,13.4136947609605
ECG200 with 19 segments for 4 permutations and nobottleneck,0.326939799970593,12.415051542774
ECG200 with 19 segments for 5 permutations and nobottleneck,0.325036808318318,12.067793783033
ECG200 with 19 segments for 6 permutations and nobottleneck,0.323560252508653,11.8659497309437
ECG200 with 19 segments for 7 permutations and nobottleneck,0.303695610403974,11.6625427779195
ECG200 with 19 segments for 8 permutations and nobottleneck,0.29620827224418,11.8266068349736
ECG200 with 19 segments for 9 permutations and nobottleneck,0.301869735431272,11.3100566931757
ECG200 with 19 segments for 10 permutations and nobottleneck,0.293066697888215,11.4538658944509
ECG200 with 19 segments for 11 permutations and nobottleneck,0.311300765435039,11.4408453412557
ECG200 with 19 segments for 12 permutations and nobottleneck,0.299491048025977,11.0565748991404
ECG200 with 19 segments for 13 permutations and nobottleneck,0.293101404439417,10.5858319142056
ECG200 with 19 segments for 14 permutations and nobottleneck,0.299814660413627,10.7895417961477
ECG200 with 19 segments for 15 permutations and nobottleneck,0.299608866761974,10.9926393487647
ECG200 with 19 segments for 16 permutations and nobottleneck,0.261678870649377,10.7015607251487
ECG200 with 19 segments for 17 permutations and nobottleneck,0.288731830746642,10.7059536763404
ECG200 with 19 segments for 18 permutations and nobottleneck,0.284282726996577,10.5619634829346
ECG200 with 19 segments for 19 permutations and nobottleneck,0.294755114774199,10.821193267222
ECG200 with 20 segments for 1 permutations and bottleneck,0.384061051638666,15.4030167014387
ECG200 with 20 segments for 1 permutations and nobottleneck,0.374368966168444,14.9617205817389
ECG200 with 20 segments for 2 permutations and nobottleneck,0.335256159125568,13.2533357151721
ECG200 with 20 segments for 3 permutations and nobottleneck,0.315399994529728,12.7970260823522
ECG200 with 20 segments for 4 permutations and nobottleneck,0.289848543154451,12.1240503697309
ECG200 with 20 segments for 5 permutations and nobottleneck,0.269734487647493,11.5201985597794
ECG200 with 20 segments for 6 permutations and nobottleneck,0.2586264788909,11.0190519248211
ECG200 with 20 segments for 7 permutations and nobottleneck,0.276293206783435,11.5662856272715
ECG200 with 20 segments for 8 permutations and nobottleneck,0.267277786337445,11.4878585480352
ECG200 with 20 segments for 9 permutations and nobottleneck,0.268437878133327,10.992914325948
ECG200 with 20 segments for 10 permutations and nobottleneck,0.265030286680206,11.2070133163561
ECG200 with 20 segments for 11 permutations and nobottleneck,0.258578311299678,10.7695276723284
ECG200 with 20 segments for 12 permutations and nobottleneck,0.272693341911709,10.5422956207203
ECG200 with 20 segments for 13 permutations and nobottleneck,0.261551559978241,10.7124377777132
ECG200 with 20 segments for 14 permutations and nobottleneck,0.249599569056884,10.6631920522084
ECG200 with 20 segments for 15 permutations and nobottleneck,0.240234430168029,10.5206694624567
ECG200 with 20 segments for 16 permutations and nobottleneck,0.246945166651542,10.6766912123234
ECG200 with 20 segments for 17 permutations and nobottleneck,0.244338981899102,10.5506871890646
ECG200 with 20 segments for 18 permutations and nobottleneck,0.237206134185256,10.3010794950089
ECG200 with 20 segments for 19 permutations and nobottleneck,0.246312259125652,10.480309658336
ECG200 with 20 segments for 20 permutations and nobottleneck,0.245869552212838,10.2932566589008
ECG200 with 21 segments for 1 permutations and bottleneck,0.384739576072435,15.1083935867416
ECG200 with 21 segments for 1 permutations and nobottleneck,0.398424027620721,14.9203523130493
ECG200 with 22 segments for 1 permutations and bottleneck,0.387946607724969,14.8488135161388
ECG200 with 22 segments for 1 permutations and nobottleneck,0.371925113357406,14.83631871437
ECG200 with 23 segments for 1 permutations and bottleneck,0.391676973405978,15.309159955859
ECG200 with 23 segments for 1 permutations and nobottleneck,0.394958290290757,14.8903601738242
ECG200 with 24 segments for 1 permutations and bottleneck,0.378028665869336,14.6378332897727
ECG200 with 24 segments for 1 permutations and nobottleneck,0.351178157923238,13.9628811656022
ECG200 with 25 segments for 1 permutations and bottleneck,0.380194069917616,14.2636429303882
ECG200 with 25 segments for 1 permutations and nobottleneck,0.341160773816687,13.4782852351505
ECG200 with 26 segments for 1 permutations and bottleneck,0.3752383980239,14.9914212257872
ECG200 with 26 segments for 1 permutations and nobottleneck,0.347972156082198,13.8921754767305
ECG200 with 27 segments for 1 permutations and bottleneck,0.3822463965199,14.3066175148668
ECG200 with 27 segments for 1 permutations and nobottleneck,0.350279730594128,14.1906283128342
ECG200 with 28 segments for 1 permutations and bottleneck,0.364794937853283,14.5408758387403
ECG200 with 28 segments for 1 permutations and nobottleneck,0.323828338833817,13.2665416518015
ECG200 with 29 segments for 1 permutations and bottleneck,0.380680619956569,14.575517285179
ECG200 with 29 segments for 1 permutations and nobottleneck,0.353405381679331,13.8099503983009
ECG200 with 30 segments for 1 permutations and bottleneck,0.364212456614701,14.63680046335
ECG200 with 30 segments for 1 permutations and nobottleneck,0.352173967564016,14.2282091986688
ECG200 with 31 segments for 1 permutations and bottleneck,0.366289283443286,14.299397404959
ECG200 with 31 segments for 1 permutations and nobottleneck,0.349027171463898,14.0960134126636
ECG200 with 32 segments for 1 permutations and bottleneck,0.374010414154998,14.9038250091305
ECG200 with 32 segments for 1 permutations and nobottleneck,0.329060013953526,13.4927356599189
ECG200 with 33 segments for 1 permutations and bottleneck,0.361466723972035,14.4116429532766
ECG200 with 33 segments for 1 permutations and nobottleneck,0.30517296426352,12.5514341900967
ECG200 with 34 segments for 1 permutations and bottleneck,0.35113603631984,13.632678038112
ECG200 with 34 segments for 1 permutations and nobottleneck,0.298709843285408,12.6390001941036
ECG200 with 35 segments for 1 permutations and bottleneck,0.361924542244895,13.8701679233496
ECG200 with 35 segments for 1 permutations and nobottleneck,0.326552366576726,13.2015725335055
ECG200 with 36 segments for 1 permutations and bottleneck,0.351836307074602,13.6037804785063
ECG200 with 36 segments for 1 permutations and nobottleneck,0.306880343484774,12.9200492665691
ECG200 with 37 segments for 1 permutations and bottleneck,0.341182949768438,13.6910327355653
ECG200 with 37 segments for 1 permutations and nobottleneck,0.307984651047851,12.8458601807391
ECG200 with 38 segments for 1 permutations and bottleneck,0.363630119792989,14.5029524000517
ECG200 with 38 segments for 1 permutations and nobottleneck,0.32401728292944,12.9470811347043
ECG200 with 39 segments for 1 permutations and bottleneck,0.327148561725562,13.1917411177718
ECG200 with 39 segments for 1 permutations and nobottleneck,0.308619867922641,12.8202370867023
ECG200 with 40 segments for 1 permutations and bottleneck,0.35277624920019,13.4425988940978
ECG200 with 40 segments for 1 permutations and nobottleneck,0.32513270352801,12.9497120328795
SmoothSubspace with 2 segments for 1 permutations and bottleneck,0.564947633964223,6.07147284676796
SmoothSubspace with 2 segments for 1 permutations and nobottleneck,0.263722103335137,3.02154884810793
SmoothSubspace with 3 segments for 1 permutations and bottleneck,0.950783628564632,9.09778843316791
SmoothSubspace with 3 segments for 1 permutations and nobottleneck,0.859416855639151,8.44873567856084
SmoothSubspace with 3 segments for 2 permutations and nobottleneck,0.846483171105957,8.1959724484265
SmoothSubspace with 3 segments for 3 permutations and nobottleneck,0.853954764791748,8.22200424730725
SmoothSubspace with 4 segments for 1 permutations and bottleneck,1.05157057693949,9.72255069116928
SmoothSubspace with 4 segments for 1 permutations and nobottleneck,0.967088865719703,9.17141553155272
SmoothSubspace with 4 segments for 2 permutations and nobottleneck,0.924351191887122,8.69510921755776
SmoothSubspace with 4 segments for 3 permutations and nobottleneck,0.908676764928312,8.62508387123341
SmoothSubspace with 4 segments for 4 permutations and nobottleneck,0.920647163722372,8.37562837772733
SmoothSubspace with 5 segments for 1 permutations and bottleneck,1.0346269757622,9.45660199301154
SmoothSubspace with 5 segments for 1 permutations and nobottleneck,0.965430363872771,9.23418443135008
SmoothSubspace with 5 segments for 2 permutations and nobottleneck,0.933099883521193,8.83225656982217
SmoothSubspace with 5 segments for 3 permutations and nobottleneck,0.924244118417023,9.01709221564502
SmoothSubspace with 5 segments for 4 permutations and nobottleneck,0.922529819922638,8.60649700043424
SmoothSubspace with 5 segments for 5 permutations and nobottleneck,0.92606947228588,8.7632981498266
SmoothSubspace with 6 segments for 1 permutations and bottleneck,1.03629577667656,9.12577747896242
SmoothSubspace with 6 segments for 1 permutations and nobottleneck,0.969523513029701,9.11495642367255
SmoothSubspace with 6 segments for 2 permutations and nobottleneck,0.914419827067086,8.5465840256621
SmoothSubspace with 6 segments for 3 permutations and nobottleneck,0.853529921420619,7.90313785987095
SmoothSubspace with 6 segments for 4 permutations and nobottleneck,0.879885867348777,8.14307134408888
SmoothSubspace with 6 segments for 5 permutations and nobottleneck,0.917947140403618,8.35097628611217
SmoothSubspace with 6 segments for 6 permutations and nobottleneck,0.920371556650208,8.2832102458161
SmoothSubspace with 7 segments for 1 permutations and bottleneck,1.00719892659148,9.0681930670856
SmoothSubspace with 7 segments for 1 permutations and nobottleneck,0.958496223989128,9.02128955057811
SmoothSubspace with 7 segments for 2 permutations and nobottleneck,0.913517944894426,8.58105118402803
SmoothSubspace with 7 segments for 3 permutations and nobottleneck,0.861410800784881,8.0286413010993
SmoothSubspace with 7 segments for 4 permutations and nobottleneck,0.899569643466215,8.39531605586566
SmoothSubspace with 7 segments for 5 permutations and nobottleneck,0.92914201739489,8.48052790945249
SmoothSubspace with 7 segments for 6 permutations and nobottleneck,0.92547022642108,8.31427788101884
SmoothSubspace with 7 segments for 7 permutations and nobottleneck,0.926054689200455,8.38288466652439
SmoothSubspace with 8 segments for 1 permutations and bottleneck,1.03304980681054,8.81641095510188
SmoothSubspace with 8 segments for 1 permutations and nobottleneck,0.982829041521472,8.52359890289891
SmoothSubspace with 8 segments for 2 permutations and nobottleneck,0.865950240534883,7.86246797954969
SmoothSubspace with 8 segments for 3 permutations and nobottleneck,0.839641275502686,7.66635292701336
SmoothSubspace with 8 segments for 4 permutations and nobottleneck,0.868290164290408,7.67892756469064
SmoothSubspace with 8 segments for 5 permutations and nobottleneck,0.861911905692004,7.49012845728107
SmoothSubspace with 8 segments for 6 permutations and nobottleneck,0.883162506166967,7.56796339139637
SmoothSubspace with 8 segments for 7 permutations and nobottleneck,0.837359438362535,7.25879852204338
SmoothSubspace with 8 segments for 8 permutations and nobottleneck,0.851093437675266,7.3113665187099
SmoothSubspace with 9 segments for 1 permutations and bottleneck,1.01948795802954,8.864316988905
SmoothSubspace with 9 segments for 1 permutations and nobottleneck,0.941444980620366,8.4463377171063
SmoothSubspace with 9 segments for 2 permutations and nobottleneck,0.878636851346363,7.95688503830858
SmoothSubspace with 9 segments for 3 permutations and nobottleneck,0.875378710061889,7.95073693957569
SmoothSubspace with 9 segments for 4 permutations and nobottleneck,0.861477687797004,7.70026081293262
SmoothSubspace with 9 segments for 5 permutations and nobottleneck,0.869864747776149,7.80391963686796
SmoothSubspace with 9 segments for 6 permutations and nobottleneck,0.865854159449839,7.6383835968853
SmoothSubspace with 9 segments for 7 permutations and nobottleneck,0.874928222327742,7.51606189085692
SmoothSubspace with 9 segments for 8 permutations and nobottleneck,0.87359229631164,7.50624895345686
SmoothSubspace with 9 segments for 9 permutations and nobottleneck,0.893966757653785,7.55399065593587
SmoothSubspace with 10 segments for 1 permutations and bottleneck,1.03922287517698,8.74548323285375
SmoothSubspace with 10 segments for 1 permutations and nobottleneck,0.947125732125927,8.50216892220889
SmoothSubspace with 10 segments for 2 permutations and nobottleneck,0.909090940355251,8.23868581345357
SmoothSubspace with 10 segments for 3 permutations and nobottleneck,0.900537260804356,8.09117047990011
SmoothSubspace with 10 segments for 4 permutations and nobottleneck,0.87845572407893,7.96422005897026
SmoothSubspace with 10 segments for 5 permutations and nobottleneck,0.885165648609652,7.72288140392131
SmoothSubspace with 10 segments for 6 permutations and nobottleneck,0.88686735568674,7.73296484646193
SmoothSubspace with 10 segments for 7 permutations and nobottleneck,0.915678221286691,7.9571850962732
SmoothSubspace with 10 segments for 8 permutations and nobottleneck,0.898975004721485,7.73647483367133
SmoothSubspace with 10 segments for 9 permutations and nobottleneck,0.897669285418259,7.89949348043126
SmoothSubspace with 10 segments for 10 permutations and nobottleneck,0.919512915277923,7.88774118506966
SmoothSubspace with 11 segments for 1 permutations and bottleneck,1.03987600325231,8.69597999933317
SmoothSubspace with 11 segments for 1 permutations and nobottleneck,0.94273847060088,8.57066111823575
SmoothSubspace with 11 segments for 2 permutations and nobottleneck,0.914582896257018,8.14244920760649
SmoothSubspace with 11 segments for 3 permutations and nobottleneck,0.899687111321565,7.89910949256509
SmoothSubspace with 11 segments for 4 permutations and nobottleneck,0.910643098750821,8.11782234709695
SmoothSubspace with 11 segments for 5 permutations and nobottleneck,0.894305842334342,8.02898819980023
SmoothSubspace with 11 segments for 6 permutations and nobottleneck,0.913564953396785,7.87835863793026
SmoothSubspace with 11 segments for 7 permutations and nobottleneck,0.913299945225712,7.72484482553218
SmoothSubspace with 11 segments for 8 permutations and nobottleneck,0.902536488691515,8.05277309446761
SmoothSubspace with 11 segments for 9 permutations and nobottleneck,0.920635010213139,7.82979325042718
SmoothSubspace with 11 segments for 10 permutations and nobottleneck,0.905182136374338,7.93142068533055
SmoothSubspace with 11 segments for 11 permutations and nobottleneck,0.901427671791277,7.62213736050753
SmoothSubspace with 12 segments for 1 permutations and bottleneck,1.06352681295016,8.96290356889801
SmoothSubspace with 12 segments for 1 permutations and nobottleneck,0.947437335264926,8.65469011201166
SmoothSubspace with 12 segments for 2 permutations and nobottleneck,0.903563213369751,8.44148390791471
SmoothSubspace with 12 segments for 3 permutations and nobottleneck,0.918377692276347,8.13767328551226
SmoothSubspace with 12 segments for 4 permutations and nobottleneck,0.921850034769223,8.1580666659634
SmoothSubspace with 12 segments for 5 permutations and nobottleneck,0.901445752115432,8.17810098026529
SmoothSubspace with 12 segments for 6 permutations and nobottleneck,0.934952845660256,7.98398232076993
SmoothSubspace with 12 segments for 7 permutations and nobottleneck,0.925793573830098,8.0921222292878
SmoothSubspace with 12 segments for 8 permutations and nobottleneck,0.900967876349314,8.05319237904907
SmoothSubspace with 12 segments for 9 permutations and nobottleneck,0.910844195331508,8.04523378559973
SmoothSubspace with 12 segments for 10 permutations and nobottleneck,0.92773143434922,8.09967121892522
SmoothSubspace with 12 segments for 11 permutations and nobottleneck,0.911079091936564,8.01643277942251
SmoothSubspace with 12 segments for 12 permutations and nobottleneck,0.9172926276529,7.7189982006131
SmoothSubspace with 13 segments for 1 permutations and bottleneck,1.04549298393924,8.8425336370126
SmoothSubspace with 13 segments for 1 permutations and nobottleneck,0.961467094477679,8.78172895232581
SmoothSubspace with 13 segments for 2 permutations and nobottleneck,0.928898316759884,8.29767742373455
SmoothSubspace with 13 segments for 3 permutations and nobottleneck,0.925283713042484,8.36418149547079
SmoothSubspace with 13 segments for 4 permutations and nobottleneck,0.913035662677844,8.24908041090257
SmoothSubspace with 13 segments for 5 permutations and nobottleneck,0.913059872056988,8.017486653685
SmoothSubspace with 13 segments for 6 permutations and nobottleneck,0.919693115633763,7.94942092867613
SmoothSubspace with 13 segments for 7 permutations and nobottleneck,0.918587157441808,7.91867661417775
SmoothSubspace with 13 segments for 8 permutations and nobottleneck,0.922407504541317,7.90775805973718
SmoothSubspace with 13 segments for 9 permutations and nobottleneck,0.914581923718058,8.08270894129054
SmoothSubspace with 13 segments for 10 permutations and nobottleneck,0.941180356034881,8.21386988012983
SmoothSubspace with 13 segments for 11 permutations and nobottleneck,0.931108264184633,8.07551099852003
SmoothSubspace with 13 segments for 12 permutations and nobottleneck,0.930731735642125,7.93568722453929
SmoothSubspace with 13 segments for 13 permutations and nobottleneck,0.921354818370332,8.0153714565344
SmoothSubspace with 14 segments for 1 permutations and bottleneck,1.04025286955006,9.01134375781881
SmoothSubspace with 14 segments for 1 permutations and nobottleneck,0.958058406234461,8.85621739309861
SmoothSubspace with 14 segments for 2 permutations and nobottleneck,0.939084443593461,8.56267918521976
SmoothSubspace with 14 segments for 3 permutations and nobottleneck,0.940169453035067,8.34992672312392
SmoothSubspace with 14 segments for 4 permutations and nobottleneck,0.939366892578167,8.31211866901821
SmoothSubspace with 14 segments for 5 permutations and nobottleneck,0.93540213659614,8.31726430974164
SmoothSubspace with 14 segments for 6 permutations and nobottleneck,0.940013014028484,8.20810576493484
SmoothSubspace with 14 segments for 7 permutations and nobottleneck,0.927193220255323,8.01219336434794
SmoothSubspace with 14 segments for 8 permutations and nobottleneck,0.92513853005504,8.14021495161974
SmoothSubspace with 14 segments for 9 permutations and nobottleneck,0.912772534957194,7.96110085015119
SmoothSubspace with 14 segments for 10 permutations and nobottleneck,0.930922631932324,8.1730516157384
SmoothSubspace with 14 segments for 11 permutations and nobottleneck,0.933906728770397,8.20156207496553
SmoothSubspace with 14 segments for 12 permutations and nobottleneck,0.929080269679996,8.12334248484038
SmoothSubspace with 14 segments for 13 permutations and nobottleneck,0.92212548274857,7.90354997988157
SmoothSubspace with 14 segments for 14 permutations and nobottleneck,0.9371911483605,8.05320531751022
SmoothSubspace with 15 segments for 1 permutations and bottleneck,1.05062337697686,9.07567659241175
SmoothSubspace with 15 segments for 1 permutations and nobottleneck,0.951285744622041,8.78074072294571
SmoothSubspace with 15 segments for 2 permutations and nobottleneck,0.932692108177546,8.49877239343556
SmoothSubspace with 15 segments for 3 permutations and nobottleneck,0.93004152355905,8.26938235659057
SmoothSubspace with 15 segments for 4 permutations and nobottleneck,0.947572071664677,8.26480626142902
SmoothSubspace with 15 segments for 5 permutations and nobottleneck,0.950258466450991,8.18347354939499
SmoothSubspace with 15 segments for 6 permutations and nobottleneck,0.935194859126002,8.29791380977097
SmoothSubspace with 15 segments for 7 permutations and nobottleneck,0.923693723616432,8.11631145261021
SmoothSubspace with 15 segments for 8 permutations and nobottleneck,0.933990076233554,8.0919666249824
SmoothSubspace with 15 segments for 9 permutations and nobottleneck,0.936393481257555,8.19383555097742
SmoothSubspace with 15 segments for 10 permutations and nobottleneck,0.958509774789176,8.07572427096102
SmoothSubspace with 15 segments for 11 permutations and nobottleneck,0.956723921425556,8.22062090436737
SmoothSubspace with 15 segments for 12 permutations and nobottleneck,0.949542481862104,8.15527943839109
SmoothSubspace with 15 segments for 13 permutations and nobottleneck,0.953830693316236,8.07756605116768
SmoothSubspace with 15 segments for 14 permutations and nobottleneck,0.945846621110591,8.12442322697023
SmoothSubspace with 15 segments for 15 permutations and nobottleneck,0.949381755028922,8.04158217308148
SmoothSubspace with 16 segments for 1 permutations and bottleneck,1.04109709216837,8.94487258559149
SmoothSubspace with 16 segments for 1 permutations and nobottleneck,0.951996726563987,8.66953070231909
